snapshot_ts,underlying_price,expiration,days_to_expiration,T,strike,moneyness,forward,log_moneyness,is_otm,option_type,bid,ask,mid_price,bid_ask_spread,rel_spread,volume,openInterest,impliedVolatility
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,700.0,1.0136113524471473,691.1351094939342,0.012745002901138757,True,call,1.74,1.76,1.75,0.020000000000000018,0.011428571428571439,258.0,459.0,0.1179897772216796
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,701.0,1.015059368664929,691.1351094939342,0.014172554892324225,True,call,1.38,1.39,1.3849999999999998,0.010000000000000009,0.007220216606498202,304.0,697.0,0.1131680480957031
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,702.0,1.0165073848827106,691.1351094939342,0.015598071883545303,True,call,1.09,1.1,1.0950000000000002,0.010000000000000009,0.009132420091324207,138.0,559.0,0.1095670098876953
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,703.0,1.0179554011004923,691.1351094939342,0.017021559668398918,True,call,0.86,0.87,0.865,0.010000000000000009,0.011560693641618507,303.0,490.0,0.1067594207763672
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,704.0,1.019403417318274,691.1351094939342,0.018443024015776462,True,call,0.66,0.67,0.665,0.010000000000000009,0.015037593984962419,233.0,321.0,0.1037687280273437
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,705.0,1.0208514335360557,691.1351094939342,0.019862470670002765,True,call,0.48,0.49,0.485,0.010000000000000009,0.020618556701030948,137.0,1196.0,0.1001066552734375
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,706.0,1.0222994497538371,691.1351094939342,0.021279905350976236,True,call,0.35,0.36,0.355,0.010000000000000009,0.028169014084507067,36.0,253.0,0.0974211352539062
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,707.0,1.0237474659716188,691.1351094939342,0.022695333754306966,True,call,0.23,0.24,0.235,0.009999999999999981,0.042553191489361625,3859.0,139.0,0.0933928552246093
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,708.0,1.0251954821894005,691.1351094939342,0.024108761551453802,True,call,0.17,0.18,0.175,0.009999999999999981,0.05714285714285704,33.0,163.0,0.0922942333984375
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,709.0,1.0266434984071822,691.1351094939342,0.025520194389861587,True,call,0.12,0.13,0.125,0.010000000000000009,0.08000000000000007,14.0,276.0,0.0910735424804687
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,630.0,0.9122502172024326,691.1351094939342,-0.09261551275668747,True,put,0.19,0.2,0.195,0.010000000000000009,0.05128205128205133,2585.0,2041.0,0.2817454638671874
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,635.0,0.9194902982913409,691.1351094939342,-0.08471033324957429,True,put,0.23,0.24,0.235,0.009999999999999981,0.042553191489361625,365.0,490.0,0.2680737255859374
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,640.0,0.926730379380249,691.1351094939342,-0.07686715578854836,True,put,0.28,0.29,0.28500000000000003,0.009999999999999953,0.035087719298245446,283.0,658.0,0.2546461254882813
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,645.0,0.9339704604691572,691.1351094939342,-0.06908501534649339,True,put,0.37,0.38,0.375,0.010000000000000009,0.02666666666666669,14.0,304.0,0.24414818359375
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,650.0,0.9412105415580654,691.1351094939342,-0.061362969252583055,True,put,0.48,0.49,0.485,0.010000000000000009,0.020618556701030948,32.0,397.0,0.23242955078125
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,651.0,0.9426585577758471,691.1351094939342,-0.05982568993369667,True,put,0.5,0.51,0.505,0.010000000000000009,0.01980198019801982,150.0,280.0,0.229499892578125
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,653.0,0.9455545902114103,691.1351094939342,-0.05675820286583486,True,put,0.56,0.58,0.5700000000000001,0.019999999999999907,0.035087719298245446,76.0,210.0,0.2258378198242187
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,655.0,0.9484506226469737,691.1351094939342,-0.05370009650701402,True,put,0.65,0.66,0.655,0.010000000000000009,0.015267175572519097,3512.0,516.0,0.2222978161621093
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,656.0,0.9498986388647552,691.1351094939342,-0.05217454319817684,True,put,0.68,0.69,0.685,0.009999999999999898,0.014598540145985252,28.0,123.0,0.2194902270507812
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,658.0,0.9527946713003186,691.1351094939342,-0.049130400816948694,True,put,0.77,0.78,0.775,0.010000000000000009,0.012903225806451623,31.0,353.0,0.2154619470214843
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,660.0,0.9556907037358818,691.1351094939342,-0.04609549712179468,True,put,0.85,0.86,0.855,0.010000000000000009,0.01169590643274855,3560.0,503.0,0.2099688378906249
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,662.0,0.9585867361714451,691.1351094939342,-0.04306977620525771,True,put,1.0,1.01,1.005,0.010000000000000009,0.009950248756218916,14.0,108.0,0.207893663330078
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,663.0,0.9600347523892268,691.1351094939342,-0.04156034195640336,True,put,1.04,1.06,1.05,0.020000000000000018,0.019047619047619063,45.0,220.0,0.2050860742187499
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,665.0,0.96293078482479,691.1351094939342,-0.03854829148641174,True,put,1.2,1.21,1.205,0.010000000000000009,0.008298755186721999,32.0,486.0,0.2013019323730468
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,667.0,0.9658268172603532,691.1351094939342,-0.03554528622664217,True,put,1.37,1.38,1.375,0.009999999999999787,0.0072727272727271175,23.0,926.0,0.1975177905273437
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,670.0,0.9701708659136982,691.1351094939342,-0.031057619757254108,True,put,1.64,1.66,1.65,0.020000000000000018,0.012121212121212133,89.0,1074.0,0.1909260595703125
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,673.0,0.9745149145670431,691.1351094939342,-0.026590002497538123,True,put,2.0,2.02,2.01,0.020000000000000018,0.009950248756218916,50.0,151.0,0.1848836395263671
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,674.0,0.9759629307848248,691.1351094939342,-0.025105221229958844,True,put,2.13,2.14,2.135,0.010000000000000231,0.004683840749414628,27.0,185.0,0.1823201885986328
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,675.0,0.9774109470026064,691.1351094939342,-0.023622641269736,True,put,2.26,2.28,2.2699999999999996,0.020000000000000018,0.008810572687224679,102.0,702.0,0.180122944946289
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,678.0,0.9817549956559514,691.1351094939342,-0.01918804420187033,True,put,2.73,2.75,2.74,0.020000000000000018,0.0072992700729927066,25.0,159.0,0.1731039721679687
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,680.0,0.9846510280915146,691.1351094939342,-0.01624253397211353,True,put,3.06,3.08,3.0700000000000003,0.020000000000000018,0.0065146579804560316,217.0,552.0,0.1673056903076172
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,681.0,0.9860990443092962,691.1351094939342,-0.014773025992753494,True,put,3.23,3.25,3.24,0.020000000000000018,0.006172839506172844,20.0,131.0,0.1640098248291016
2026-02-25 10:43:14,690.6,2026-03-05,8,0.022520484525621512,682.0,0.9875470605270779,691.1351094939342,-0.013305674298803824,True,put,3.51,3.54,3.525,0.03000000000000025,0.008510638297872412,28.0,207.0,0.1635825830078125
